WORD_ID,SENTENCE_ID,CHRON_ID,WORD,PART_OF_SPEECH,CONTENT_WORD,WORD_LENGTH,IA_AREA,IA_TOP,IA_BOTTOM,IA_LEFT,IA_RIGHT
1_43_43,1_307,3370,ask,VERB,1,3,4347,274,343,66,129
1_43_44,1_307,3371,you,PRON,0,3,2829,274,343,129,170
1_43_45,1_307,3372,is,VERB,1,2,2001,274,343,170,199
1_43_46,1_307,3373,to,ADP,0,2,2070,274,343,199,229
1_43_47,1_307,3374,keep,VERB,1,4,3450,274,343,229,279
1_43_48,1_307,3375,your,PRON,0,4,3519,274,343,279,330
1_43_49,1_307,3376,eyes,NOUN,1,4,3381,274,343,330,379
1_43_50,1_308,3377,open,VERB,1,4,4002,274,343,379,437
1_43_52,1_308,3378,see,VERB,1,3,2760,274,343,509,549
1_43_53,1_308,3379,what,DET,0,4,3450,274,343,549,599
1_43_54,1_308,3380,I,PRON,0,1,1380,274,343,599,619
1_43_55,1_309,3381,mean,VERB,1,4,4830,274,343,619,689
1_43_56,1_309,3382,The,DET,0,3,2760,274,343,689,729
1_43_57,1_309,3383,throb,NOUN,1,5,4209,274,343,729,790
1_43_58,1_309,3384,of,ADP,0,2,2001,274,343,790,819
1_43_59,1_309,3385,the,DET,0,3,4416,274,343,819,883
1_43_60,1_309,3386,motor,NOUN,1,5,4505,343,396,65,150
1_43_61,1_309,3387,came,VERB,1,4,2597,343,396,150,199
1_43_62,1_309,3388,through,ADP,0,7,4240,343,396,199,279
1_43_63,1_309,3389,the,DET,0,3,2120,343,396,279,319
1_43_64,1_309,3390,open,VERB,1,4,2650,343,396,319,369
1_43_65,1_309,3391,window,NOUN,1,6,4187,343,396,369,448
1_43_66,1_309,3392,and,CONJ,0,3,2173,343,396,448,489
1_43_67,1_309,3393,Miss,NOUN,1,4,2650,343,396,489,539
1_43_69,1_309,3394,rose,VERB,1,4,2597,343,396,610,659
1_43_70,1_309,3395,and,CONJ,0,3,2120,343,396,659,699
1_43_71,1_309,3396,moved,VERB,1,5,3180,343,396,699,759
1_43_72,1_309,3397,to,ADP,0,2,1590,343,396,759,789
1_43_73,1_309,3398,the,DET,0,3,2120,343,396,789,829
1_43_74,1_310,3399,door,NOUN,1,4,4293,343,396,829,910
1_44_1,1_310,3400,Johns,NOUN,0,5,4606,93,142,65,159
1_44_2,1_310,3401,voice,NOUN,1,5,2940,93,142,159,219
1_44_3,1_310,3402,sounded,VERB,1,7,3969,93,142,219,300
1_44_4,1_311,3403,outside,ADV,1,7,4263,93,142,300,387
1_44_5,1_311,3404,With,ADP,0,4,2597,93,142,387,440
1_44_6,1_311,3405,her,PRON,0,3,1960,93,142,440,480
1_44_7,1_311,3406,hand,NOUN,1,4,2450,93,142,480,530
1_44_8,1_311,3407,on,ADP,0,2,1421,93,142,530,559
1_44_9,1_311,3408,the,DET,0,3,1960,93,142,559,599
1_44_10,1_311,3409,handle,NOUN,1,6,3871,93,142,599,678
1_44_11,1_311,3410,she,PRON,0,3,2009,93,142,678,719
1_44_12,1_311,3411,turned,VERB,1,6,3479,93,142,719,790
1_44_13,1_311,3412,her,PRON,0,3,1960,93,142,790,830
1_44_14,1_311,3413,head,NOUN,1,4,3626,93,142,830,904
1_44_15,1_311,3414,over,ADV,1,4,4884,142,208,66,140
1_44_16,1_311,3415,her,PRON,0,3,2640,142,208,140,180
1_44_17,1_311,3416,shoulder,NOUN,1,8,6468,142,208,180,278
1_44_18,1_311,3417,and,CONJ,0,3,2772,142,208,278,320
1_44_19,1_311,3418,beckoned,VERB,1,8,5874,142,208,320,409
1_44_20,1_311,3419,to,ADP,0,2,1980,142,208,409,439
1_44_21,1_312,3420,me,PRON,0,2,2640,142,208,439,479
1_44_22,1_312,3421,Above,ADP,0,5,4620,142,208,479,549
1_44_23,1_312,3422,all,DET,0,3,3168,142,208,549,597
1_44_24,1_312,3423,Mr,NOUN,1,2,2706,142,208,597,638
1_44_25,1_312,3424,Hastings,NOUN,0,8,6534,142,208,638,737
1_44_26,1_312,3425,watch,NOUN,1,5,4092,142,208,737,799
1_44_27,1_312,3426,that,DET,0,4,4884,142,208,799,873
1_44_29,1_313,3427,husband,NOUN,1,7,6534,208,274,210,309
1_44_30,1_313,3428,There,ADV,0,5,3960,208,274,309,369
1_44_31,1_313,3429,was,VERB,1,3,2640,208,274,369,409
1_44_32,1_313,3430,no,X,0,2,1980,208,274,409,439
1_44_33,1_313,3431,time,NOUN,1,4,3300,208,274,439,489
1_44_34,1_313,3432,for,ADP,0,3,2640,208,274,489,529
1_44_35,1_314,3433,more,DET,0,4,3828,208,274,529,587
1_44_36,1_314,3434,Miss,NOUN,1,4,3432,208,274,587,639
1_44_38,1_314,3435,was,VERB,1,3,2640,208,274,709,749
1_44_39,1_314,3436,swallowed,VERB,1,9,6666,208,274,749,850
1_44_40,1_314,3437,up,ADV,1,2,1980,208,274,850,880
1_44_41,1_314,3438,in,ADP,0,2,3564,208,274,880,934
1_44_42,1_314,3439,an,DET,0,2,3564,274,340,66,120
1_44_43,1_314,3440,eager,ADJ,1,5,3960,274,340,120,180
1_44_44,1_314,3441,chorus,NOUN,1,6,4554,274,340,180,249
1_44_45,1_314,3442,of,ADP,0,2,2046,274,340,249,280
1_44_46,1_314,3443,protests,NOUN,1,8,5874,274,340,280,369
1_44_47,1_314,3444,and,CONJ,0,3,2706,274,340,369,410
1_44_48,1_315,3445,goodbyes,NOUN,1,8,7128,274,340,410,518
1_44_49,1_315,3446,The,DET,0,3,2706,274,340,518,559
1_44_51,1_315,3447,did,VERB,1,3,2706,274,340,679,720
1_44_52,1_315,3448,not,PRT,0,3,2574,274,340,720,759
1_44_53,1_316,3449,appear,VERB,1,6,5148,274,340,759,837
1_44_54,1_316,3450,As,CONJ,0,2,2112,274,340,837,869
1_44_55,1_316,3451,the,DET,0,3,4224,274,340,869,933
1_44_56,1_316,3452,motor,NOUN,1,5,5610,340,406,65,150
1_44_57,1_316,3453,drove,VERB,1,5,3894,340,406,150,209
1_44_58,1_316,3454,away,ADV,1,4,3828,340,406,209,267
1_44_59,1_316,3455,Mrs,NOUN,1,3,3366,340,406,267,318
1_44_60,1_316,3456,Cavendish,NOUN,0,9,6732,340,406,318,420
1_44_61,1_316,3457,suddenly,ADV,1,8,5940,340,406,420,510
1_44_62,1_316,3458,detached,VERB,1,8,5940,340,406,510,600
1_44_63,1_316,3459,herself,PRON,0,7,5280,340,406,600,680
1_44_64,1_316,3460,from,ADP,0,4,3234,340,406,680,729
1_44_65,1_316,3461,the,DET,0,3,2640,340,406,729,769
1_44_66,1_316,3462,group,NOUN,1,5,4554,340,406,769,838
1_44_67,1_316,3463,and,CONJ,0,3,4356,340,406,838,904
1_44_68,1_316,3464,moved,VERB,1,5,5525,406,471,65,150
1_44_69,1_316,3465,across,ADP,0,6,4485,406,471,150,219
1_44_70,1_316,3466,the,DET,0,3,2600,406,471,219,259
1_44_71,1_316,3467,drive,NOUN,1,5,3900,406,471,259,319
1_44_72,1_316,3468,to,ADP,0,2,1950,406,471,319,349
1_44_73,1_316,3469,the,DET,0,3,2600,406,471,349,389
1_44_74,1_316,3470,lawn,NOUN,1,4,3250,406,471,389,439
1_44_75,1_316,3471,to,ADP,0,2,1950,406,471,439,469
1_44_76,1_316,3472,meet,VERB,1,4,3250,406,471,469,519
1_44_77,1_316,3473,a,DET,0,1,1300,406,471,519,539
1_44_78,1_316,3474,tall,ADJ,1,4,3250,406,471,539,589
1_44_79,1_316,3475,bearded,ADJ,1,7,5200,406,471,589,669
1_44_80,1_316,3476,man,NOUN,1,3,2600,406,471,669,709
1_44_81,1_316,3477,who,PRON,0,3,2600,406,471,709,749
1_44_82,1_316,3478,had,VERB,1,3,2665,406,471,749,790
1_44_83,1_316,3479,been,VERB,1,4,4810,406,471,790,864
1_44_84,1_316,3480,evidently,ADV,1,9,8610,471,541,66,189
1_44_85,1_316,3481,making,VERB,1,6,4970,471,541,189,260
1_44_86,1_316,3482,for,ADP,0,3,2730,471,541,260,299
1_44_87,1_316,3483,the,DET,0,3,2800,471,541,299,339
1_44_88,1_317,3484,house,NOUN,1,5,4830,471,541,339,408
1_44_89,1_317,3485,The,DET,0,3,2870,471,541,408,449
1_44_90,1_317,3486,colour,NOUN,1,6,4970,471,541,449,520
1_44_91,1_317,3487,rose,VERB,1,4,3430,471,541,520,569
1_44_92,1_317,3488,in,ADP,0,2,2170,471,541,569,600
1_44_93,1_317,3489,her,PRON,0,3,2800,471,541,600,640
1_44_94,1_317,3490,cheeks,NOUN,1,6,4830,471,541,640,709
1_44_95,1_317,3491,as,CONJ,0,2,2100,471,541,709,739
1_44_96,1_317,3492,she,PRON,0,3,2800,471,541,739,779
1_44_97,1_317,3493,held,VERB,1,4,3570,471,541,779,830
1_44_98,1_317,3494,out,ADV,1,3,2730,471,541,830,869
1_44_99,1_317,3495,her,PRON,0,3,4550,471,541,869,934
1_44_100,1_317,3496,hand,NOUN,1,4,3650,541,591,66,139
1_44_101,1_317,3497,to,ADP,0,2,1500,541,591,139,169
1_44_102,1_318,3498,him,PRON,0,3,3550,541,591,169,240
1_45_1,1_318,3499,Who,PRON,0,3,3479,93,142,68,139
1_45_2,1_318,3500,is,VERB,1,2,1470,93,142,139,169
1_45_3,1_318,3501,that,DET,0,4,3430,93,142,169,239
1_45_4,1_318,3502,I,PRON,0,1,980,93,142,239,259
1_45_5,1_318,3503,asked,VERB,1,5,2989,93,142,259,320
1_45_6,1_318,3504,sharply,ADV,1,7,4312,93,142,320,408
1_45_7,1_318,3505,for,ADP,0,3,2058,93,142,408,450
1_45_8,1_318,3506,instinctively,ADV,1,13,6860,93,142,450,590
1_45_9,1_318,3507,I,PRON,0,1,931,93,142,590,609
1_45_10,1_318,3508,distrusted,VERB,1,10,5390,93,142,609,719
1_45_11,1_318,3509,the,DET,0,3,1960,93,142,719,759
1_45_12,1_319,3510,man,NOUN,1,3,2450,93,142,759,809
1_45_13,1_319,3511,Thats,VERB,1,5,5096,93,142,809,913
1_45_14,1_319,3512,Dr,NOUN,1,2,4092,142,208,66,128
1_45_16,1_319,3513,said,VERB,1,4,3366,142,208,259,310
1_45_17,1_319,3514,John,NOUN,0,4,3300,142,208,310,360
1_45_18,1_320,3515,shortly,ADV,1,7,5874,142,208,360,449
1_45_19,1_320,3516,And,CONJ,0,3,3300,142,208,449,499
1_45_20,1_320,3517,who,PRON,0,3,2640,142,208,499,539
1_45_21,1_320,3518,is,VERB,1,2,1980,142,208,539,569
1_45_22,1_320,3519,Dr,NOUN,1,2,2574,142,208,569,608
1_45_24,1_321,3520,Hes,PRON,0,3,3894,142,208,740,799
1_45_25,1_321,3521,staying,VERB,1,7,5346,142,208,799,880
1_45_26,1_321,3522,in,ADP,0,2,3564,142,208,880,934
1_45_27,1_321,3523,the,DET,0,3,4224,208,274,65,129
1_45_28,1_321,3524,village,NOUN,1,7,5280,208,274,129,209
1_45_29,1_321,3525,doing,NOUN,1,5,4026,208,274,209,270
1_45_30,1_321,3526,a,DET,0,1,1320,208,274,270,290
1_45_31,1_321,3527,rest,NOUN,1,4,3234,208,274,290,339
1_45_32,1_321,3528,cure,NOUN,1,4,3894,208,274,339,398
1_45_33,1_321,3529,after,ADP,0,5,4092,208,274,398,460
1_45_34,1_321,3530,a,DET,0,1,1320,208,274,460,480
1_45_35,1_321,3531,bad,ADJ,1,3,2640,208,274,480,520
1_45_36,1_321,3532,nervous,NOUN,1,7,5214,208,274,520,599
1_45_37,1_322,3533,breakdown,NOUN,1,9,7194,208,274,599,708
1_45_38,1_322,3534,Hes,PRON,0,3,3366,208,274,708,759
1_45_39,1_322,3535,a,DET,0,1,1386,208,274,759,780
1_45_40,1_322,3536,London,NOUN,0,6,6204,208,274,780,874
1_45_41,1_322,3537,specialist,NOUN,1,10,9372,274,340,66,208
1_45_42,1_322,3538,a,DET,0,1,1452,274,340,208,230
1_45_43,1_322,3539,very,ADV,1,4,3300,274,340,230,280
1_45_44,1_322,3540,clever,ADJ,1,6,4554,274,340,280,349
1_45_46,1_322,3541,of,ADP,0,2,1980,274,340,449,479
1_45_47,1_322,3542,the,DET,0,3,2640,274,340,479,519
1_45_48,1_322,3543,greatest,ADJ,1,8,5940,274,340,519,609
1_45_49,1_322,3544,living,VERB,1,6,4686,274,340,609,680
1_45_50,1_322,3545,experts,NOUN,1,7,5214,274,340,680,759
1_45_51,1_322,3546,on,ADP,0,2,2046,274,340,759,790
1_45_52,1_322,3547,poisons,NOUN,1,7,5808,274,340,790,878
1_45_53,1_322,3548,I,PRON,0,1,2970,274,340,878,923
1_45_54,1_323,3549,believe,VERB,1,7,8556,340,409,66,190
1_45_55,1_323,3550,And,CONJ,0,3,3450,340,409,190,240
1_45_56,1_323,3551,hes,PRON,0,3,3381,340,409,240,289
1_45_57,1_323,3552,a,DET,0,1,1449,340,409,289,310
1_45_58,1_323,3553,great,ADJ,1,5,4071,340,409,310,369
1_45_59,1_323,3554,friend,NOUN,1,6,4899,340,409,369,440
1_45_60,1_323,3555,of,ADP,0,2,2001,340,409,440,469
1_45_61,1_323,3556,Marys,NOUN,0,5,6210,340,409,469,559
1_45_62,1_323,3557,put,VERB,1,3,2760,340,409,559,599
1_45_63,1_323,3558,in,ADP,0,2,2139,340,409,599,630
1_45_64,1_323,3559,Cynthia,NOUN,0,7,6003,340,409,630,717
1_45_65,1_323,3560,the,DET,0,3,2898,340,409,717,759
1_45_66,1_324,3561,irrepressible,ADJ,1,13,11799,340,409,759,930
1_45_67,1_324,3562,John,NOUN,0,4,3922,409,462,66,140
1_45_68,1_324,3563,Cavendish,NOUN,0,9,5300,409,462,140,240
1_45_69,1_324,3564,frowned,VERB,1,7,4240,409,462,240,320
1_45_70,1_324,3565,and,CONJ,0,3,2120,409,462,320,360
1_45_71,1_324,3566,changed,VERB,1,7,4187,409,462,360,439
1_45_72,1_324,3567,the,DET,0,3,2120,409,462,439,479
1_45_73,1_325,3568,subject,NOUN,1,7,5883,409,462,479,590
1_46_1,1_325,3569,Come,VERB,1,4,3969,93,142,68,149
1_46_2,1_325,3570,for,ADP,0,3,2009,93,142,149,190
1_46_3,1_325,3571,a,DET,0,1,980,93,142,190,210
1_46_4,1_325,3572,stroll,NOUN,1,6,3822,93,142,210,288
1_46_5,1_326,3573,Hastings,NOUN,0,8,4900,93,142,288,388
1_46_6,1_326,3574,This,DET,0,4,2499,93,142,388,439
1_46_7,1_326,3575,has,VERB,1,3,1960,93,142,439,479
1_46_8,1_326,3576,been,VERB,1,4,2499,93,142,479,530
1_46_9,1_326,3577,a,DET,0,1,931,93,142,530,549
1_46_10,1_326,3578,most,ADV,1,4,2499,93,142,549,600
1_46_11,1_326,3579,rotten,ADJ,1,6,3430,93,142,600,670
1_46_12,1_327,3580,business,NOUN,1,8,4802,93,142,670,768
1_46_13,1_327,3581,She,PRON,0,3,2009,93,142,768,809
1_46_14,1_327,3582,always,ADV,1,6,4606,93,142,809,903
1_46_15,1_327,3583,had,VERB,1,3,4224,142,208,66,130
1_46_16,1_327,3584,a,DET,0,1,1320,142,208,130,150
1_46_17,1_327,3585,rough,ADJ,1,5,3894,142,208,150,209
1_46_18,1_327,3586,tongue,NOUN,1,6,5214,142,208,209,288
1_46_19,1_327,3587,but,CONJ,0,3,2706,142,208,288,329
1_46_20,1_327,3588,there,ADV,0,5,3960,142,208,329,389
1_46_21,1_327,3589,is,VERB,1,2,1980,142,208,389,419
1_46_22,1_327,3590,no,X,0,2,1980,142,208,419,449
1_46_24,1_327,3591,friend,NOUN,1,6,4620,142,208,550,620
1_46_25,1_327,3592,in,ADP,0,2,1980,142,208,620,650
1_46_26,1_327,3593,England,NOUN,0,7,5214,142,208,650,729
1_46_27,1_327,3594,than,CONJ,0,4,3366,142,208,729,780
1_46_30,1_328,3595,He,PRON,0,2,1980,208,274,179,209
1_46_31,1_328,3596,took,VERB,1,4,3300,208,274,209,259
1_46_32,1_328,3597,the,DET,0,3,2640,208,274,259,299
1_46_33,1_328,3598,path,NOUN,1,4,3300,208,274,299,349
1_46_34,1_328,3599,through,ADP,0,7,5280,208,274,349,429
1_46_35,1_328,3600,the,DET,0,3,2640,208,274,429,469
1_46_36,1_328,3601,plantation,NOUN,1,10,7854,208,274,469,588
1_46_37,1_328,3602,and,CONJ,0,3,2706,208,274,588,629
1_46_38,1_328,3603,we,PRON,0,2,1980,208,274,629,659
1_46_39,1_328,3604,walked,VERB,1,6,4686,208,274,659,730
1_46_40,1_328,3605,down,ADV,1,4,3234,208,274,730,779
1_46_41,1_328,3606,to,ADP,0,2,1980,208,274,779,809
1_46_42,1_328,3607,the,DET,0,3,4224,208,274,809,873
1_46_43,1_328,3608,village,NOUN,1,7,6798,274,340,66,169
1_46_44,1_328,3609,through,ADP,0,7,5280,274,340,169,249
1_46_45,1_328,3610,the,DET,0,3,2640,274,340,249,289
1_46_46,1_328,3611,woods,NOUN,1,5,3960,274,340,289,349
1_46_47,1_328,3612,which,DET,0,5,4026,274,340,349,410
1_46_48,1_328,3613,bordered,VERB,1,8,5940,274,340,410,500
1_46_49,1_328,3614,one,NUM,0,3,2574,274,340,500,539
1_46_50,1_328,3615,side,NOUN,1,4,3300,274,340,539,589
1_46_51,1_328,3616,of,ADP,0,2,1980,274,340,589,619
1_46_52,1_328,3617,the,DET,0,3,2640,274,340,619,659
1_46_53,1_329,3618,estate,NOUN,1,6,5148,274,340,659,737
1_46_54,1_329,3619,As,CONJ,0,2,2112,274,340,737,769
1_46_55,1_329,3620,we,PRON,0,2,1980,274,340,769,799
1_46_56,1_329,3621,passed,VERB,1,6,6270,274,340,799,894
1_46_57,1_329,3622,through,ADP,0,7,6930,340,406,65,170
1_46_58,1_329,3623,one,NUM,0,3,2574,340,406,170,209
1_46_59,1_329,3624,of,ADP,0,2,1980,340,406,209,239
1_46_60,1_329,3625,the,DET,0,3,2640,340,406,239,279
1_46_61,1_329,3626,gates,NOUN,1,5,3960,340,406,279,339
1_46_62,1_329,3627,on,ADP,0,2,2046,340,406,339,370
1_46_63,1_329,3628,our,PRON,0,3,2574,340,406,370,409
1_46_64,1_329,3629,way,NOUN,1,3,2706,340,406,409,450
1_46_65,1_329,3630,home,NOUN,1,4,3234,340,406,450,499
1_46_66,1_329,3631,again,ADV,1,5,4554,340,406,499,568
1_46_67,1_329,3632,a,DET,0,1,1452,340,406,568,590
1_46_68,1_329,3633,pretty,ADV,1,6,4554,340,406,590,659
1_46_69,1_329,3634,young,ADJ,1,5,3960,340,406,659,719
1_46_70,1_329,3635,woman,NOUN,1,5,4026,340,406,719,780
1_46_71,1_329,3636,of,ADP,0,2,1980,340,406,780,810
1_46_72,1_329,3637,gipsy,NOUN,1,5,5544,340,406,810,894
1_46_73,1_329,3638,type,NOUN,1,4,4884,406,472,65,139
1_46_74,1_329,3639,coming,VERB,1,6,4686,406,472,139,210
1_46_75,1_329,3640,in,ADP,0,2,1914,406,472,210,239
1_46_76,1_329,3641,the,DET,0,3,2640,406,472,239,279
1_46_77,1_329,3642,opposite,ADJ,1,8,5940,406,472,279,369
1_46_78,1_329,3643,direction,NOUN,1,9,6666,406,472,369,470
1_46_79,1_329,3644,bowed,VERB,1,5,3960,406,472,470,530
1_46_80,1_329,3645,and,CONJ,0,3,2640,406,472,530,570
1_46_81,1_330,3646,smiled,VERB,1,6,5214,406,472,570,649
1_46_82,1_330,3647,Thats,VERB,1,5,5280,406,472,649,729
1_46_83,1_330,3648,a,DET,0,1,1386,406,472,729,750
1_46_84,1_330,3649,pretty,ADV,1,6,4620,406,472,750,820
1_46_85,1_330,3650,girl,NOUN,1,4,4554,406,472,820,889
1_46_86,1_330,3651,I,PRON,0,1,2904,406,472,889,933
1_46_87,1_330,3652,remarked,VERB,1,8,7797,472,541,67,180
1_46_88,1_331,3653,appreciatively,ADV,1,14,10902,472,541,180,338
1_46_89,1_331,3654,Johns,NOUN,0,5,4899,472,541,338,409
1_46_90,1_331,3655,face,NOUN,1,4,3450,472,541,409,459
1_46_91,1_332,3656,hardened,ADJ,1,8,6900,472,541,459,559
1_46_92,1_332,3657,That,DET,0,4,4140,472,541,559,619
1_46_93,1_332,3658,is,VERB,1,2,2070,472,541,619,649
1_46_94,1_332,3659,Mrs,NOUN,1,3,3381,472,541,649,698
1_46_96,1_333,3660,The,DET,0,3,3381,472,541,790,839
1_46_97,1_333,3661,one,NUM,0,3,4416,472,541,839,903
1_46_98,1_333,3662,that,DET,0,4,3922,541,594,65,139
1_46_99,1_333,3663,Miss,NOUN,1,4,2650,541,594,139,189
1_46_101,1_334,3664,Exactly,ADV,1,7,5777,541,594,330,439
1_46_102,1_334,3665,said,VERB,1,4,2703,541,594,439,490
1_46_103,1_334,3666,John,NOUN,0,4,3021,541,594,490,547
1_46_104,1_334,3667,with,ADP,0,4,2809,541,594,547,600
1_46_105,1_334,3668,rather,ADV,1,6,3710,541,594,600,670
1_46_106,1_334,3669,unnecessary,ADJ,1,11,6360,541,594,670,790
1_46_107,1_335,3670,abruptness,NOUN,1,10,7420,541,594,790,930
1_47_1,1_335,3671,I,PRON,0,1,2107,93,142,65,108
1_47_2,1_335,3672,thought,NOUN,1,7,3969,93,142,108,189
1_47_3,1_335,3673,of,ADP,0,2,1470,93,142,189,219
1_47_4,1_335,3674,the,DET,0,3,1960,93,142,219,259
1_47_6,1_335,3675,old,NOUN,1,3,1960,93,142,390,430
1_47_7,1_335,3676,lady,NOUN,1,4,2450,93,142,430,480
1_47_8,1_335,3677,in,ADP,0,2,1421,93,142,480,509
1_47_9,1_335,3678,the,DET,0,3,1960,93,142,509,549
1_47_10,1_335,3679,big,ADJ,1,3,2009,93,142,549,590
1_47_11,1_335,3680,house,NOUN,1,5,3332,93,142,590,658
1_47_12,1_335,3681,and,CONJ,0,3,2009,93,142,658,699
1_47_13,1_335,3682,that,DET,0,4,2450,93,142,699,749
1_47_14,1_335,3683,vivid,ADJ,1,5,2940,93,142,749,809
1_47_15,1_335,3684,wicked,ADJ,1,6,4655,93,142,809,904
1_47_16,1_335,3685,little,ADJ,1,6,6138,142,208,66,159
1_47_17,1_335,3686,face,NOUN,1,4,3300,142,208,159,209
1_47_18,1_335,3687,that,DET,0,4,3300,142,208,209,259
1_47_19,1_335,3688,had,VERB,1,3,2706,142,208,259,300
1_47_20,1_335,3689,just,ADV,1,4,3234,142,208,300,349
1_47_21,1_335,3690,smiled,VERB,1,6,4686,142,208,349,420
1_47_22,1_335,3691,into,ADP,0,4,3234,142,208,420,469
1_47_23,1_335,3692,ours,PRON,0,4,3894,142,208,469,528
1_47_24,1_335,3693,and,CONJ,0,3,2772,142,208,528,570
1_47_25,1_335,3694,a,DET,0,1,1320,142,208,570,590
1_47_26,1_335,3695,vague,ADJ,1,5,3894,142,208,590,649
1_47_27,1_335,3696,chill,NOUN,1,5,3960,142,208,649,709
1_47_28,1_335,3697,of,ADP,0,2,2046,142,208,709,740
1_47_29,1_335,3698,foreboding,NOUN,1,10,7260,142,208,740,850
1_47_30,1_335,3699,crept,VERB,1,5,5478,142,208,850,933
1_47_31,1_335,3700,over,ADV,1,4,4818,208,274,66,139
1_47_32,1_336,3701,me,PRON,0,2,2574,208,274,139,178
1_47_33,1_336,3702,I,PRON,0,1,1386,208,274,178,199
1_47_34,1_336,3703,brushed,VERB,1,7,5346,208,274,199,280
1_47_35,1_336,3704,it,PRON,0,2,1914,208,274,280,309
1_47_36,1_337,3705,aside,ADV,1,5,4620,208,274,309,379
1_47_37,1_337,3706,Styles,NOUN,0,6,5280,208,274,379,459
1_47_38,1_337,3707,is,VERB,1,2,2046,208,274,459,490
1_47_39,1_337,3708,really,ADV,1,6,4620,208,274,490,560
1_47_40,1_337,3709,a,DET,0,1,1320,208,274,560,580
1_47_41,1_337,3710,glorious,ADJ,1,8,5874,208,274,580,669
1_47_42,1_337,3711,old,NOUN,1,3,2706,208,274,669,710
1_47_43,1_337,3712,place,NOUN,1,5,5214,208,274,710,789
1_47_44,1_337,3713,I,PRON,0,1,1320,208,274,789,809
1_47_45,1_337,3714,said,VERB,1,4,3300,208,274,809,859
1_47_46,1_337,3715,to,ADP,0,2,3564,208,274,859,913
1_47_47,1_338,3716,John,NOUN,0,4,5412,274,340,66,148
1_47_48,1_338,3717,He,PRON,0,2,2046,274,340,148,179
1_47_49,1_338,3718,nodded,VERB,1,6,4686,274,340,179,250
1_47_50,1_338,3719,rather,ADV,1,6,4620,274,340,250,320
1_47_52,1_339,3720,Yes,X,0,3,3894,274,340,419,478
1_47_53,1_339,3721,its,PRON,0,3,3366,274,340,478,529
1_47_54,1_339,3722,a,DET,0,1,1386,274,340,529,550
1_47_55,1_339,3723,fine,ADJ,1,4,3234,274,340,550,599
1_47_56,1_340,3724,property,NOUN,1,8,6534,274,340,599,698
1_47_57,1_340,3725,Itll,PRON,0,4,4026,274,340,698,759
1_47_58,1_340,3726,be,VERB,1,2,1980,274,340,759,789
1_47_59,1_340,3727,mine,PRON,0,4,3300,274,340,789,839
1_47_60,1_340,3728,some,DET,0,4,4884,274,340,839,913
1_47_62,1_340,3729,be,VERB,1,2,2030,340,410,220,249
1_47_63,1_340,3730,mine,PRON,0,4,3500,340,410,249,299
1_47_64,1_340,3731,now,ADV,1,3,2870,340,410,299,340
1_47_65,1_340,3732,by,ADP,0,2,2100,340,410,340,370
1_47_66,1_340,3733,rights,NOUN,1,6,5460,340,410,370,448
1_47_67,1_340,3734,if,CONJ,0,2,2170,340,410,448,479
1_47_68,1_340,3735,my,PRON,0,2,2170,340,410,479,510
1_47_69,1_340,3736,father,NOUN,1,6,4900,340,410,510,580
1_47_70,1_340,3737,had,VERB,1,3,2800,340,410,580,620
1_47_71,1_340,3738,only,ADV,1,4,3430,340,410,620,669
1_47_72,1_340,3739,made,VERB,1,4,3500,340,410,669,719
1_47_73,1_340,3740,a,DET,0,1,1470,340,410,719,740
1_47_74,1_340,3741,decent,ADJ,1,6,4830,340,410,740,809
1_47_75,1_341,3742,will,NOUN,1,4,4060,340,410,809,867
1_47_76,1_341,3743,And,CONJ,0,3,4690,340,410,867,934
1_47_77,1_341,3744,then,ADV,1,4,3900,410,462,65,140
1_47_78,1_341,3745,I,PRON,0,1,988,410,462,140,159
1_47_79,1_341,3746,shouldnt,VERB,1,8,5200,410,462,159,259
1_47_80,1_341,3747,be,VERB,1,2,1560,410,462,259,289
1_47_81,1_341,3748,so,ADV,1,2,1560,410,462,289,319
1_47_82,1_341,3749,damned,VERB,1,6,3692,410,462,319,390
1_47_83,1_341,3750,hard,ADJ,1,4,2600,410,462,390,440
1_47_84,1_341,3751,up,ADV,1,2,1560,410,462,440,470
1_47_85,1_341,3752,as,CONJ,0,2,1508,410,462,470,499
1_47_86,1_341,3753,I,PRON,0,1,1040,410,462,499,519
1_47_87,1_341,3754,am,VERB,1,2,1612,410,462,519,550
1_47_88,1_342,3755,now,ADV,1,3,3120,410,462,550,610
1_47_89,1_342,3756,Hard,ADJ,1,4,3120,410,462,610,670
1_47_90,1_342,3757,up,ADV,1,2,1976,410,462,670,708
1_47_91,1_342,3758,are,VERB,1,3,2132,410,462,708,749
1_47_92,1_343,3759,you,PRON,0,3,4368,410,462,749,833
1_48_1,1_343,3760,My,PRON,0,2,3100,93,143,68,130
1_48_2,1_343,3761,dear,NOUN,0,4,2500,93,143,130,180
1_48_3,1_343,3762,Hastings,NOUN,0,8,4900,93,143,180,278
1_48_4,1_343,3763,I,PRON,0,1,1050,93,143,278,299
1_48_5,1_343,3764,dont,NOUN,1,4,3000,93,143,299,359
1_48_6,1_343,3765,mind,NOUN,1,4,2500,93,143,359,409
1_48_7,1_343,3766,telling,VERB,1,7,4000,93,143,409,489
1_48_8,1_343,3767,you,PRON,0,3,2000,93,143,489,529
1_48_9,1_343,3768,that,DET,0,4,2500,93,143,529,579
